time,haccel_mean,vaccel_mean,haccel_var,vaccel_var,haccel_kurt,vaccel_kurt,haccel_skew,vaccel_skew
230,0.00031054687500000066,-0.013448828124999998,0.2767890817175593,0.23785871406662146,0.07689289533004873,0.006018842000697688,0.06286615508347802,0.017921931286753033
240,-5.820312499999827e-05,0.007169921874999999,0.4043884753136906,0.24860499456193216,-0.04376891213374545,0.11656204232773071,0.04697315297499649,-0.014245289000107188
250,-0.001577343750000002,0.003914062499999998,0.30472483809532536,0.23271820441334506,-0.020143780220721386,0.035660987605666605,0.043177084155037036,-0.007586671021495387
260,-0.002898437499999999,0.0007800781250000002,0.3360277223891168,0.24589760890347184,0.12466179170395852,0.09073181825005694,0.00581059930018458,0.048608649862972704
270,0.005457031250000003,4.492187499999852e-05,0.3511765546203351,0.23581016640640265,0.2533801626960277,-0.06231634588323898,-0.035023283760459246,0.06318019294242586
280,0.002146875,-0.0026191406249999995,0.35058146493747555,0.23903050475268053,0.2721748493642524,-0.09610069777415209,0.056857316747232566,-0.0713758146049615
290,-0.004163281250000006,0.0033050781250000016,0.38968437192201544,0.23971254034153358,-0.033230195304556176,0.32731450156394537,-0.05556829163569682,0.02103868317208169
300,-0.004820312500000001,0.0008113281250000006,0.3849332213144783,0.26159640323231126,-0.12263026375158192,-0.09019743810815939,-0.03630461764245352,-0.021357570640113913
310,-0.007308203125,-0.009176171875,0.3610124727736359,0.2526147211983136,0.22245900067043145,0.015382314019768195,-0.08068266246734937,0.026066769003013673
320,-0.01037421875,0.001044921875000001,0.3224798114491745,0.23455211013442143,0.07937051802132133,0.1793903354908135,0.02966157468322872,0.06220552474688327
330,-0.003133203124999999,-0.00033867187499999853,0.39532705962396814,0.232240349109607,-0.06811468431178946,-0.030948269530601813,0.035442234133537316,-0.05194434575295558
340,0.0017976562500000002,-0.003669921875,0.3111731180875098,0.22600777650800485,-0.00189643626703484,-0.0785912904537045,-0.02355282592289955,-0.021403032072499186
350,3.789062499999774e-05,0.007913281249999998,0.3328616527255215,0.2554266302260404,0.07961237899235174,0.11013395890765088,-0.009671438015756952,-0.025959337856149317
360,0.0008605468749999987,0.0010703125000000007,0.33245291098680513,0.21946757457747168,0.18240071684815629,0.07280925402165028,0.014049306408217178,-0.052182419445945656
370,-0.0037753906249999997,-0.0080390625,0.33122687372005055,0.23053315595691679,-0.08970681194202568,0.2985689479407294,0.005166187118335225,-0.019478971129785944
380,0.0043046874999999995,0.0017496093749999973,0.31390545070095743,0.22889274892520883,-0.06707156345300591,-0.02508963465278269,-0.022562592842164945,-0.009646722692408126
390,-0.004215234375,-0.0034499999999999995,0.3016486558834933,0.2439960701836655,-0.07293788401043644,-0.09808300555350691,-0.014909025105897221,-0.004301282862486758
400,0.002445312499999999,0.003009765624999999,0.3605754210018562,0.24100570408591612,0.09164825516426234,0.16184950109889717,0.04779716412027752,-0.0440148907600894
410,-0.003349609375000001,0.002703515624999999,0.3136886166860529,0.23152810706071095,-0.016712648192199975,0.0024558329015538227,0.006948557342785065,-0.06700606427219247
420,-0.002299218750000003,0.00018046874999999747,0.3787674899564038,0.22560452154100724,-0.2596144185033702,-0.19433026386413355,-0.03268346647698834,-0.06665915834142667
430,-0.0005027343750000045,0.00066640625,0.3458174106998278,0.22109018331806854,0.1908345106567504,0.06926852148526041,-0.026531428790825054,-0.04388154640928315
440,-0.005422265624999997,-0.0020136718749999985,0.2860920150569986,0.2125080556942104,-0.21228967919638464,0.014026557535788076,0.09877540218195928,-0.034767058586676246
450,0.0010820312500000003,0.0020589843749999987,0.3485661128462046,0.2318189855777098,-0.2376641415098626,0.09418723718581079,0.0017321815224045315,0.01873044654253099
460,-0.002558984375,-0.006348828125000002,0.307356314612489,0.21826112055353045,0.1742046558160082,-0.09472604386162686,-0.004862555402629084,-0.04168840948700253
470,-0.00017656250000000137,0.0005929687500000008,0.22565224470252054,0.20552497533155042,0.3279618855434574,-0.0669229420756765,-0.0905688471716577,0.037879208395708804
480,-0.002548437499999999,-0.005896093749999999,0.2060584306345252,0.20354509978934643,0.214299082606753,-0.12472514795981482,-0.05222865628090999,0.06152257845746213
490,0.003274609375000001,0.0014039062499999976,0.16385656426323147,0.21145156637785756,0.2106999976325925,-0.12841949208105774,0.038710543398461084,-0.04460507993061972
500,-0.00045468750000000126,-0.0001378906250000006,0.14502241138872604,0.1895196812522897,-0.005308341229353086,-0.030237313977379277,0.011717669967121827,0.006910805788684599
510,-0.0017871093749999977,0.0009187500000000005,0.1731153352772995,0.18700854048456428,-0.07128907318489341,-0.07109954784179351,0.12874446102173714,-0.0395610249158567
520,-0.0006015625000000011,0.004839062500000001,0.16826450863374365,0.20134321676191871,0.11455492771280307,-0.08761524077059013,0.06652879332445695,-0.03330745468690224
530,0.00908046875,0.0001515624999999998,0.1568507211502296,0.2017520504860297,-0.07430696835229655,0.16213481174873,-0.005914234814716993,-0.039854291135263155
540,-0.0005511718749999995,-0.001324218750000001,0.16766312829092786,0.20538999566175753,-0.01093023057080833,-0.18326526071578764,0.000500076219435615,0.027997318424220055
550,0.00041679687499999936,-0.000521484375000001,0.1455386448916508,0.19820243720920647,0.02083841482437343,-0.1675572384525812,-0.015513187144255172,0.07605407177974409
560,0.003808203125000001,0.0025285156249999986,0.17958950247273717,0.22070501130064848,-0.08038935449328077,0.036554488862517776,-0.05014248952093782,-0.06096266456804092
570,0.004948046875,0.0009828124999999989,0.14107493164917329,0.20386538930978898,-0.033234149932256596,-0.038656366859286084,-0.027916043974591097,0.002295535047608731
580,0.0009992187500000005,0.0026179687499999988,0.14278883157422334,0.19661692081806859,-0.11929776829355765,0.004733969740515764,-0.06590462685835566,0.03571541297581901
590,0.0024402343749999997,-0.005678515624999999,0.14851189951381766,0.19871092318028893,-0.1021565493258354,-0.05041655542004131,-0.020420115010448634,-0.008890919000330988
600,0.00010000000000000148,-0.0033671874999999995,0.14645501852286047,0.19583177211557248,-0.0017438778793525955,0.10242357897480625,0.019014018424603353,0.01552440370511597
610,0.005621484375,0.0003292968749999993,0.15544350379771762,0.2073997027755898,-0.017681508587767958,0.1224055000661175,0.019881563946133676,0.005495027645742576
620,-0.0032722656249999996,-0.001977734375,0.15345271013320022,0.19992300888271175,0.023764685873811864,-0.16843044708428456,-0.047224325645842315,0.054980458700768516
630,-0.001640234375000001,-0.000625000000000002,0.14957964269474772,0.20311460336068776,0.21862822879419852,0.12705117626289608,-0.03301997218306218,-0.0034777719918148843
640,-0.012286718750000002,0.004671484374999998,0.13905428665433273,0.2005427365058067,-0.016144968615579902,0.017580103769998523,-0.012507379075785892,-0.025953580509437926
650,-0.006085156250000002,0.00205390625,0.15833236242123389,0.20294760162600137,0.028556174747961016,0.13898212611107308,-0.005991895757605443,-0.012570615986220066
660,0.00024374999999999953,-0.005546484374999999,0.1400620554513482,0.19441377665821,0.03288168198861641,0.1470051258925289,-0.022960631762155816,-0.033709119804307394
670,-0.00469765625,0.006114453124999999,0.15400106056504004,0.209202480447532,-0.19595671257896674,0.15843862806936082,-0.014477272742199442,0.006314887750165945
680,0.004612109375000001,0.003298828125000001,0.1768761695289603,0.21590961719284268,-0.08336812083861345,0.02809423720313875,0.0420453581128736,-0.047919721703232776
690,0.002314453124999994,-0.006511718750000001,0.13950866661400327,0.20197388341087827,0.07353566185162386,-0.04603063484336012,-0.029430018903173684,-0.01786029346702789
700,0.004205859374999999,-0.004413281249999998,0.15531109437753396,0.21284367985480168,0.13352684860140718,0.22597119131302845,-0.06951417877763873,-0.01028097584510553
710,0.005292968749999999,-0.0011070312499999973,0.16925640807871728,0.21709981972389114,-0.0689512318633212,0.10174146562695263,-0.05343557474564475,-0.04383322816398177
720,0.0009054687500000006,0.007098046875,0.16344072806699395,0.1938593334858282,0.22546653902718372,0.0018778175700187028,0.04718499012950386,-0.022755675992409127
730,0.0036347656250000034,0.00035859374999999954,0.14744221473460703,0.1862523871867673,0.12476847094595156,0.1315091503577306,-0.00030961791308638313,0.06001611408297965
740,0.0025816406249999997,-0.00359453125,0.13988907734939796,0.19382719778172625,0.23094572258305757,0.011333860529513906,0.017560886168702133,0.025711313925233896
750,0.0008296875000000012,-0.00020000000000000052,0.1645270909510551,0.2100193253614693,0.1443255856002037,0.13568641314790275,0.012887320055920477,-0.006957045054010847
760,0.004295703125,0.00036562499999999947,0.18526503054034166,0.20651453527745212,0.2534781648302302,0.10415733588566356,-0.016892770014214697,0.04845100668349582
770,0.0017421874999999983,-0.0015703124999999984,0.163128074186694,0.19281209900107463,0.20373242390286705,0.02580267761057442,0.04904624533597343,-0.0019555189564480755
780,0.004766015625,0.00038945312500000167,0.19636442627720177,0.20333250281955234,0.5476616979639899,-0.07709592172589996,-0.06654433757949565,0.0027511287665683555
790,-0.0028710937500000004,-0.004498046875,0.21812009982842415,0.18686254708489033,0.1640023185239472,0.014183934072766302,0.025580904698871063,-0.022478228038841554
800,-0.0010703125,-0.0015328124999999995,0.20426602397176633,0.19443000283069561,0.1473258747617865,-0.014131319601475845,0.021267814215126052,-0.023346628837708557
810,0.0019000000000000024,0.0024292968749999996,0.19472691848378273,0.17682443423319044,0.26243019787812827,0.21879452566488533,-0.04036481461837358,-0.015861657349926787
820,-4.414062499999913e-05,0.00014023437500000017,0.22053471512782702,0.19417476383581844,0.9208946921509926,0.11523955092095495,0.015614151161175484,-0.06317176328821662
830,0.003639843750000001,0.0036847656249999984,0.20399813205781067,0.19623477553960897,0.3757506515873543,-0.12837001771509993,0.13112386054179503,0.011654950158803084
840,-0.003614453125,0.00041171874999999905,0.24084230967770004,0.20353859947183955,0.5853230526673538,0.10660775598148575,0.04874541802556515,-0.04046285044272429
850,0.0030539062499999976,0.006085546875000001,0.2429502933024375,0.20048535297586337,0.385544597825509,-0.1265859036106325,-0.03103115085773193,0.013702233880984346
860,1.0546874999999706e-05,0.0013210937499999991,0.22149313744245192,0.19172038298590757,0.45150311834101053,0.0488556015485897,-0.031721568040282186,0.0901636774910328
870,-0.00038046875000000076,0.0036753906250000003,0.21866328152537612,0.19518738931207869,0.18581320776017884,-0.11553512276333722,0.06302278810311321,-0.039916893163264654
880,-0.0020785156249999983,0.001290234374999999,0.17900147605250463,0.17527148314023422,0.1479337278057007,0.11132735551772566,0.016918308823782407,0.02842746358491813
890,0.003395703124999999,0.0009035156249999996,0.2204942368709396,0.2007900543838841,-0.010871472176186892,0.10637429367945783,0.012416483833321893,0.1046957087520245
900,-0.002877734375000001,0.002504296874999999,0.15752951025043352,0.1855098045927059,-0.12380381319184508,0.050758716141587445,0.00031628800458086826,-0.04089314205282317
910,-0.003773828124999999,0.002503125,0.18400541385169375,0.18272622429660024,-0.044321602208792665,0.048119853500112164,0.01595828293754534,-0.0009371157312157254
920,-0.005378906250000001,-0.0034753906250000006,0.16380820963694312,0.18475817915185988,-0.05274392908588865,0.023278085506078572,0.08924517381559423,-0.0763154751607829
930,-0.009820703125000002,-0.00036953124999999747,0.14598046998934522,0.19411982353397322,0.07545324664193664,0.12269995767808917,0.07647890522353436,-0.010874144644723333
940,0.0004937499999999991,0.005834765625000002,0.14611598745603752,0.1898344935935363,0.19306592901409747,-0.09200642052002994,0.09739708430510367,-0.008346742662890882
950,0.005819531249999998,-0.0013855468750000003,0.1503999932096278,0.18488370866167814,-0.08753869172494566,-0.09134510238883875,-0.009355091477122181,-0.041327341332329987
960,0.002874609374999998,-0.001676953124999999,0.14594814331754957,0.17832806168043547,0.08024654900474415,0.04865781499062116,-0.001233142804494647,-0.035223897858298464
970,0.0038984374999999996,0.0021976562500000013,0.13979593106438062,0.17926547478934643,-0.07345750051884581,0.16934699800667596,0.04746452777711701,0.09334732811895444
980,-0.0019597656249999993,0.002327734374999999,0.14484506481276255,0.1912263212312854,-0.07581670025691345,0.13884927891909138,-0.03454045780325884,-0.0013234107118995607
990,0.0032769531250000004,-0.003337109374999999,0.14256709208293644,0.18140355845041398,0.1640880294073206,0.2161049873250791,-0.0005156720839789362,-0.017303738321394938
1000,0.004450000000000001,-0.0056640625,0.14668914716686207,0.19093477338559983,0.05244834565564149,0.13838189251354338,-0.06771321259027657,0.12179476326835754
1010,-0.0010800781249999975,0.00529609375,0.14463582359671137,0.1901619349593347,0.12483060010984648,0.08121922756520839,-0.01601086973691021,0.06631140402455682
1020,-0.00032695312499999955,0.005735937499999998,0.14852366679962264,0.20197570671893317,-0.08580944610168517,0.11091755724164631,-0.07995322901509413,-0.06712100459416795
1030,-0.0001992187499999999,0.0028468750000000004,0.14040840969067508,0.18788414301484954,-0.034630600044887494,0.12645081487541576,0.061258025563904216,0.019780958589667053
1040,-0.00036171875000000006,0.002906250000000001,0.15070733452459456,0.18999698456428293,0.08032718020123086,0.018436253138896852,0.0017840221850263687,0.021608193109246117
1050,0.0009390625000000007,-0.0021441406249999993,0.17435653946610005,0.19119045479175825,-0.11457061261701451,-0.007530061158460999,-0.07830906279366331,0.010830978929541374
1060,-0.004308593750000002,0.003449999999999998,0.15122707472096036,0.19124847424775304,0.26242967758154156,-0.038703428543480634,0.057502757232437626,-0.05665965038980723
1070,-0.004261718749999998,-0.006030078124999999,0.16285021361799043,0.18186984708244797,-0.01046783487679237,-0.09039242939129322,0.008335196712828308,0.06796815850615501
1080,-0.004604687499999997,-0.001734765625000001,0.14115679013042204,0.18324643411717834,-0.10520122784267283,-0.11734629937813468,-0.04176331092751252,0.07032420816291089
1090,0.0028332031249999985,0.0003406250000000005,0.15025406634534363,0.17867953301094178,0.06130357022357291,-0.019944373755642175,0.06119581449237158,0.0632827579990153
1100,0.0031335937500000014,0.0016457031250000005,0.12737978832002247,0.18548834687484736,0.15766953586077204,0.19954377644719745,0.10511097706400409,0.04662442907880363
1110,0.0006195312499999983,0.0024343750000000003,0.13448478445620848,0.17440621921649083,0.06668359959008763,0.055455261428181135,0.03793485331752837,0.02569985137732612
1120,0.002906640624999999,0.004707421875000001,0.13507415110867893,0.18371006325087313,0.11064824565470355,0.15262269789394178,-0.006860373216013529,-0.015634976260134444
1130,0.007853125,0.0012589843749999988,0.13744103977139507,0.17908170038818264,-0.12426944856846234,0.09242483793715817,-0.052926916715232725,-0.06661675863743288
1140,-0.004353906250000003,0.008280468750000002,0.13861142296246093,0.18518039805527062,0.005364071577199425,-0.07279487745231483,-0.031852741976840605,-0.0017448666666622205
1150,-0.002960156249999998,-0.0028695312499999993,0.13600356699333235,0.1756620017285805,0.12723972666624128,0.04117525122150267,0.0025474132399356288,0.08921165937207022
1160,-0.0007355468749999997,0.004751171874999999,0.1491064540700408,0.18424579933430416,0.18089253714468034,-0.02532183946564137,-0.012078440223025221,0.009482197194251642
1170,-0.0057679687500000005,-0.002056249999999999,0.12002389612092125,0.1878317553341149,0.13272046197376186,0.008221098867152055,0.013291253445331249,-0.03509163233721333
1180,-0.005516406250000001,0.0032792968749999997,0.14233366678817408,0.19867623575722332,-0.12684345680524434,0.3186305332346486,-0.02079430489849211,0.04350785134998541
1190,-0.00204140625,-7.812499999990466e-07,0.13583751606523545,0.17843585463010453,0.18479559451833083,0.06425329428424664,0.03777975724008041,0.0223771800596164
1200,-0.001713281250000001,-0.005035156249999998,0.14184288688879934,0.18524960173346522,0.0684830064183779,0.0025751788815919774,0.02580622439471496,0.1259632392129808
1210,0.0008652343750000003,0.0021171874999999993,0.13574441598509548,0.17158559235785464,0.11200479770041483,-0.03213275101244406,0.01636555948557819,-0.08297559090565451
1220,0.0024847656250000017,0.00698359375,0.1369647156724734,0.18465540340403966,0.12458779040069112,-0.008901681982702137,0.017352921673190455,-0.04461621610213255
1230,-0.002539453124999999,0.0009703124999999986,0.13812512153780165,0.1845167572269441,-0.05189468485367987,0.010610797452733856,-0.0537785754996193,-0.016606913100716922
1240,0.0022476562499999997,-0.0003925781249999977,0.13161697654784585,0.18518365004258866,-0.05694704499055625,-0.09132933022051537,0.038248181303802996,-0.006333595314280344
1250,-0.002273828125000004,0.0015546874999999986,0.13563925089741474,0.18728080122850724,0.015851738411301497,-0.05119939475085378,0.0349523705767158,-0.03164851335505135
1260,0.0008089843749999996,-0.0017632812499999984,0.15463336443663908,0.19108580717015924,-0.017018609957160535,0.23488196518892934,-0.037930447014032226,-0.04394647211807955
1270,0.005415624999999999,-0.005079296875000001,0.12247762007620164,0.18241331727344057,-0.14684795075851476,-0.07621158048176424,-0.01386257373844007,-0.02343525610488795
1280,0.004187499999999997,-0.0012332031249999973,0.13804655490425946,0.18267329338715685,0.23072423987861823,-0.09207750893183242,-0.009091097789909347,-0.01925782238973456
1290,0.0006488281250000009,0.002929687499999999,0.13878683286302632,0.1825760583601993,0.09764037440926643,-0.07310340346968269,-0.01457351690859035,0.03843245443321063
1300,-0.001185546875,-0.0025777343749999984,0.1312414094823112,0.18226703186043744,0.048609197442984975,0.025088988965760617,-0.00913246705813059,0.07888518787308355
1310,0.004453906250000002,0.0011046874999999996,0.15939529369321512,0.18010826726992965,-0.1562305276016871,0.07723405174671116,-0.021192325076165048,-0.00838168023759591
1320,0.0006535156250000007,-0.0022949218749999992,0.12024547310213339,0.18684221271355386,0.008247083663375676,0.04999239216538642,-0.07037561066554647,-0.029474412729771443
1330,-0.002765625,0.004177343749999999,0.14329562226455647,0.18783746052596229,-0.04887203183773936,0.2676980738976962,0.03798630989465208,-0.0681044985545208
1340,-0.0025765624999999986,0.0010503906250000016,0.14430375576152793,0.18755137573255543,0.04312480674166608,0.07294039402472086,0.01134387169183219,0.05154692607090363
1350,0.006954687499999998,0.003210546875000001,0.14526058020466978,0.19329775752842293,-0.04764104848988282,0.0660973352220302,0.0081618006971064,-0.01860567522553166
1360,0.0013253906249999978,0.002596875,0.13691955762001148,0.1860096185912466,-0.09121823407377994,-0.014974433186635938,0.08389593419485217,-0.02774791561225058
1370,0.0029101562500000004,0.0022175781249999995,0.13713670548493065,0.1907715200504042,-0.013366319675752969,0.00046418713825113755,0.021533015201776876,0.003957224843723873
1380,0.0014871093750000015,-0.00029453124999999965,0.14964976614873363,0.2101384181021639,0.1670975182122323,0.06862106297966797,-0.04590893046203112,-0.06077243538717001
1390,0.0018175781249999971,0.0009437499999999991,0.13698451028096303,0.19019667444314187,-0.034133305014663495,-0.09393564822375833,0.023604878335823625,0.004376184023597579
1400,0.0022113281249999993,0.0005500000000000012,0.13593192914086924,0.19311196076592418,0.06106696498862263,-0.01769780877949856,-0.06652829271235838,-0.027007691971336387
1410,-0.007316015625000001,0.0006562499999999988,0.14676778716035926,0.18576140504103164,0.04395353783220912,0.14719972145144133,0.031039618321167254,-0.039583340537205705
1420,0.0004375000000000021,0.0015445312499999969,0.138574455646737,0.19124200426863525,0.18964110444119298,-0.09294483835363243,-0.014851521155917551,0.031546797736606035
1430,0.00515703125,0.0019062500000000013,0.1278919745499951,0.18521726123485738,0.2557397121608056,-0.14211713782916302,-0.050299645932467205,-0.0007024343810925279
1440,0.0007203124999999999,-0.00010234374999999983,0.1415483680124072,0.20317904931064384,0.11168503451915646,0.0531811584009505,-0.02235770861386204,-0.024790841930232392
1450,-0.002207421875000002,0.0001871093749999983,0.13043445051152183,0.18133465860672504,-0.11467656579374097,0.058834663026788636,-0.06005892667759584,0.0155703148062645
1460,-0.0005867187500000013,-0.0009304687500000018,0.13913587602518074,0.1846850862147079,-0.02410826446992509,-0.20025095957580552,-0.046262452707379643,0.008514872495140473
1470,-9.179687499999874e-05,0.0013156249999999989,0.15139950192564844,0.1866254822098476,-0.05660049783753118,-0.006935091778661473,0.05197430168529985,-0.014078270104374253
1480,0.0006582031250000023,0.0027214843749999986,0.1488121070448356,0.19521704588447025,0.037629290158064155,0.09356723392842392,0.008041920169530462,0.010269196611382104
1490,0.0017812499999999998,-0.004689453125000002,0.14334023505275498,0.2109851059457735,-0.07369091996272736,0.24456920114716718,-0.030759147931148284,-0.036594921688362
1500,-0.001230859375,-0.001442578125,0.13119761960223109,0.18788237575575786,-0.04112512339272101,-0.137578402569154,0.03284422527782477,0.021588814453035447
1510,-0.004341406250000001,-0.0019425781250000016,0.1438648783161147,0.20963773136341712,0.06672851030635085,-0.029314741991369964,-0.09533180414990561,0.027621073264001723
1520,-0.0022925781249999973,-0.00016171874999999894,0.1478175779050349,0.19913303753358247,0.18765297085495636,0.04197104215308345,0.022578794449303462,-0.04154007710202961
1530,-0.006348046875000001,-0.005498046875,0.1359206334076727,0.20113366939829402,0.0243979832862653,0.062155407526611306,-0.061120108090758546,0.01787959915207697
1540,-0.0021292968749999984,0.00044179687499999786,0.14669740375253396,0.19591973557160391,-0.10077302674324384,0.014130926517073927,-0.05503307217697501,-0.04309410560258128
1550,0.004413281249999999,0.0019097656249999991,0.1367864653178732,0.20573110518009352,-0.2512900603611983,0.15635915440374148,0.012454547794855258,0.025582285022452734
1560,0.00026679687499999924,-0.002958203125000002,0.12657785493463633,0.19784358676347572,-0.09840392162718148,0.16959314022692684,-0.06500717510731893,-0.021807480993118612
1570,-0.007013671874999997,-0.002419921875,0.1355431256434093,0.2053359068323503,0.08639703642185381,0.034331508663365984,0.011813793953690005,-0.030928738965540964
1580,0.003917187499999998,0.003619921875,0.1492162299506643,0.2058011548198454,-0.11026842398716452,-0.009803326507011878,-0.009034445991592192,0.04222945151320986
1590,-0.0003222656250000011,-0.00312265625,0.16409683592452495,0.20029389038137452,1.5095112799522412,-0.06785605950661511,-0.09983069311009987,-0.07043604095176793
1600,-0.0019328125000000016,0.004180859375,0.16841504823905823,0.20889048974681879,-0.1393578954395549,0.03692854706220361,-0.03656050519392725,0.045403160124375945
1610,-0.005905859375,-0.0026894531250000004,0.1472664979726883,0.20987340762611736,-0.05172930522260488,-0.017981594243007937,0.03143764036359513,-0.0051560171501752045
1620,-0.0033925781249999993,0.002770312500000001,0.14521986262562891,0.19296472721522082,0.13029822825851678,0.011111873916882065,-0.16623673336749134,0.027867487089375607
1630,-0.001618749999999998,0.0014613281250000004,0.13059544583821803,0.2064085877965941,-0.033600533278752565,-0.0734971535063913,-0.06069039489160662,-0.05894410104473695
1640,0.0023367187500000024,0.0039011718749999993,0.13960952158985443,0.20223115044802048,0.09703282933399926,0.025556378557815673,-0.021424607723258004,-0.015579488185628494
1650,0.004557421875,0.002993359375000001,0.13389448595505446,0.2099934641997301,0.063802728660729,0.07898163972360983,-0.040464061421814426,0.025858854189555507
1660,-0.00013671875000000126,-0.0006398437500000012,0.15662730525534876,0.2158512387401084,0.06978425200226868,0.13586951431378402,0.08938306842639569,-0.039576439519149804
1670,-0.0015167968750000025,0.004406640625000001,0.12987220761146323,0.187449781823802,0.03523098278577397,0.04578330720618329,-0.01960970185776265,0.012729902923814077
1680,0.000377343749999998,0.0020878906249999995,0.1636982921007962,0.21987414584783488,0.09327502023358658,0.11646252145636549,-0.059447428407984046,0.0189401818619095
1690,-0.004184765624999996,-0.0018296874999999952,0.13300044064316502,0.21474382326836655,0.0012496947639606404,0.12030657059024197,0.033326349429713714,-0.06820328918701574
1700,-0.0037628906249999997,0.0009183593750000003,0.12971862957194583,0.19461656113212558,-0.02732467343660261,0.05080998583292873,-0.05106194318958444,0.025397299060237178
1710,0.0003589843749999953,0.005287499999999999,0.13611980034910487,0.199690654318093,-0.04890054416169187,0.007660291772134453,0.05652201502255128,-0.057249023066045165
1720,-0.010367968750000001,-0.0038464843750000005,0.13199586923541912,0.20640041995637337,0.027015163184580526,0.2008295887842757,-0.0165811845910277,0.05880328870894249
1730,-0.005924999999999999,-0.0021054687499999997,0.15207399202813598,0.21026632572232803,0.027939521135172285,-0.002051065747340708,0.008044554847449979,0.03397866659638471
1740,0.0025585937499999975,0.002233593750000001,0.132961565146908,0.21352182974245312,-0.13949460213434772,-0.1527416414797238,0.04623464343681495,-0.08694992889523065
1750,0.004758593750000002,-0.003960546875,0.13053987370493844,0.20954135795827836,0.030137893722076203,0.056361023843744196,-0.047760609779158254,0.09035132031107261
1760,-0.005901562499999999,-0.0006378906249999997,0.15491136975136774,0.20494801067784654,-0.020084382191452477,0.027645801135211645,0.012048003740094182,-0.125656010856756
1770,0.008088671875000005,0.001957421875000002,0.13874049975439015,0.21338062382140852,-0.029896937283727443,-0.0074735603271225415,-0.056393746624111264,0.03444360897552339
